Time,150018.SZ,150019.SZ
2012-12-06 14:45,0.981,0.454
2012-12-06 15:00,0.982,0.450
2012-12-07 09:45,0.983,0.450
2012-12-07 10:00,0.981,0.462
2012-12-07 10:15,0.981,0.458
2012-12-07 10:30,0.978,0.471
2012-12-07 10:45,0.973,0.476
2012-12-07 11:00,0.974,0.480
2012-12-07 11:15,0.974,0.480
2012-12-07 11:30,0.977,0.475
2012-12-07 13:15,0.976,0.478
2012-12-07 13:30,0.976,0.473
2012-12-07 13:45,0.977,0.470
2012-12-07 14:00,0.977,0.467
2012-12-07 14:15,0.975,0.474
2012-12-07 14:30,0.975,0.478
2012-12-07 14:45,0.975,0.486
2012-12-07 15:00,0.978,0.485
2012-12-10 09:45,0.973,0.483
2012-12-10 10:00,0.972,0.488
2012-12-10 10:15,0.971,0.488
2012-12-10 10:30,0.970,0.494
2012-12-10 10:45,0.965,0.502
2012-12-10 11:00,0.965,0.494
2012-12-10 11:15,0.967,0.492
2012-12-10 11:30,0.967,0.499
2012-12-10 13:15,0.966,0.499
2012-12-10 13:30,0.965,0.501
2012-12-10 13:45,0.962,0.507
2012-12-10 14:00,0.963,0.503
2012-12-10 14:15,0.965,0.503
2012-12-10 14:30,0.963,0.505
2012-12-10 14:45,0.964,0.508
2012-12-10 15:00,0.964,0.507
2012-12-11 09:45,0.968,0.496
2012-12-11 10:00,0.969,0.500
2012-12-11 10:15,0.968,0.499
2012-12-11 10:30,0.966,0.502
2012-12-11 10:45,0.967,0.503
2012-12-11 11:00,0.966,0.500
2012-12-11 11:15,0.966,0.499
2012-12-11 11:30,0.966,0.500
2012-12-11 13:15,0.965,0.500
2012-12-11 13:30,0.964,0.502
2012-12-11 13:45,0.962,0.508
2012-12-11 14:00,0.961,0.515
2012-12-11 14:15,0.957,0.518
2012-12-11 14:30,0.955,0.520
2012-12-11 14:45,0.959,0.509
2012-12-11 15:00,0.961,0.503
2012-12-12 09:45,0.961,0.504
2012-12-12 10:00,0.959,0.506
2012-12-12 10:15,0.958,0.513
2012-12-12 10:30,0.961,0.505
2012-12-12 10:45,0.962,0.501
2012-12-12 11:00,0.962,0.499
2012-12-12 11:15,0.963,0.498
2012-12-12 11:30,0.964,0.498
2012-12-12 13:15,0.964,0.499
2012-12-12 13:30,0.966,0.494
2012-12-12 13:45,0.965,0.494
2012-12-12 14:00,0.966,0.496
2012-12-12 14:15,0.964,0.500
2012-12-12 14:30,0.963,0.500
2012-12-12 14:45,0.961,0.509
2012-12-12 15:00,0.961,0.510
2012-12-13 09:45,0.962,0.498
2012-12-13 10:00,0.961,0.503
2012-12-13 10:15,0.962,0.504
2012-12-13 10:30,0.961,0.508
2012-12-13 10:45,0.962,0.505
2012-12-13 11:00,0.962,0.501
2012-12-13 11:15,0.963,0.501
2012-12-13 11:30,0.964,0.502
2012-12-13 13:15,0.963,0.502
2012-12-13 13:30,0.963,0.500
2012-12-13 13:45,0.962,0.498
2012-12-13 14:00,0.962,0.500
2012-12-13 14:15,0.962,0.501
2012-12-13 14:30,0.962,0.497
2012-12-13 14:45,0.963,0.498
2012-12-13 15:00,0.963,0.498
2012-12-14 09:45,0.961,0.500
2012-12-14 10:00,0.958,0.523
2012-12-14 10:15,0.954,0.533
2012-12-14 10:30,0.951,0.535
2012-12-14 10:45,0.950,0.548
2012-12-14 11:00,0.946,0.548
2012-12-14 11:15,0.947,0.548
2012-12-14 11:30,0.947,0.548
2012-12-14 13:15,0.947,0.548
2012-12-14 13:30,0.945,0.548
2012-12-14 13:45,0.946,0.548
2012-12-14 14:00,0.946,0.548
2012-12-14 14:15,0.947,0.548
2012-12-14 14:30,0.949,0.548
2012-12-14 14:45,0.949,0.548
2012-12-14 15:00,0.950,0.548
2012-12-17 09:45,0.939,0.580
2012-12-17 10:00,0.936,0.592
2012-12-17 10:15,0.935,0.588
2012-12-17 10:30,0.936,0.588
2012-12-17 10:45,0.937,0.583
2012-12-17 11:00,0.941,0.581
2012-12-17 11:15,0.941,0.583
2012-12-17 11:30,0.941,0.586
2012-12-17 13:15,0.938,0.591
2012-12-17 13:30,0.937,0.592
2012-12-17 13:45,0.939,0.585
2012-12-17 14:00,0.938,0.585
2012-12-17 14:15,0.937,0.589
2012-12-17 14:30,0.937,0.587
2012-12-17 14:45,0.940,0.583
2012-12-17 15:00,0.939,0.588
2012-12-18 09:45,0.938,0.579
2012-12-18 10:00,0.936,0.585
2012-12-18 10:15,0.936,0.586
2012-12-18 10:30,0.935,0.589
2012-12-18 10:45,0.935,0.586
2012-12-18 11:00,0.934,0.590
2012-12-18 11:15,0.932,0.598
2012-12-18 11:30,0.923,0.618
2012-12-18 13:15,0.925,0.614
2012-12-18 13:30,0.923,0.619
2012-12-18 13:45,0.925,0.617
2012-12-18 14:00,0.928,0.598
2012-12-18 14:15,0.926,0.603
2012-12-18 14:30,0.925,0.605
2012-12-18 14:45,0.927,0.593
2012-12-18 15:00,0.926,0.602
2012-12-19 09:45,0.927,0.598
2012-12-19 10:00,0.927,0.594
2012-12-19 10:15,0.927,0.597
2012-12-19 10:30,0.927,0.603
2012-12-19 10:45,0.928,0.597
2012-12-19 11:00,0.930,0.594
2012-12-19 11:15,0.929,0.596
2012-12-19 11:30,0.930,0.595
2012-12-19 13:15,0.930,0.596
2012-12-19 13:30,0.930,0.597
2012-12-19 13:45,0.930,0.595
2012-12-19 14:00,0.930,0.597
2012-12-19 14:15,0.928,0.604
2012-12-19 14:30,0.928,0.604
2012-12-19 14:45,0.931,0.599
2012-12-19 15:00,0.934,0.593
2012-12-20 09:45,0.938,0.583
2012-12-20 10:00,0.937,0.588
2012-12-20 10:15,0.935,0.592
2012-12-20 10:30,0.935,0.589
2012-12-20 10:45,0.935,0.590
2012-12-20 11:00,0.937,0.591
2012-12-20 11:15,0.938,0.587
2012-12-20 11:30,0.939,0.583
2012-12-20 13:15,0.939,0.579
2012-12-20 13:30,0.935,0.588
2012-12-20 13:45,0.936,0.587
2012-12-20 14:00,0.936,0.591
2012-12-20 14:15,0.933,0.615
2012-12-20 14:30,0.932,0.613
2012-12-20 14:45,0.930,0.614
2012-12-20 15:00,0.931,0.617
2012-12-21 09:45,0.932,0.608
2012-12-21 10:00,0.930,0.618
2012-12-21 10:15,0.928,0.629
2012-12-21 10:30,0.927,0.645
2012-12-21 10:45,0.930,0.624
2012-12-21 11:00,0.932,0.627
2012-12-21 11:15,0.932,0.622
2012-12-21 11:30,0.933,0.622
2012-12-21 13:15,0.932,0.624
2012-12-21 13:30,0.931,0.627
2012-12-21 13:45,0.932,0.621
2012-12-21 14:00,0.930,0.629
2012-12-21 14:15,0.929,0.628
2012-12-21 14:30,0.932,0.624
2012-12-21 14:45,0.931,0.619
2012-12-21 15:00,0.933,0.623
2012-12-24 09:45,0.929,0.621
2012-12-24 10:00,0.926,0.633
2012-12-24 10:15,0.926,0.628
2012-12-24 10:30,0.927,0.627
2012-12-24 10:45,0.926,0.625
2012-12-24 11:00,0.926,0.629
2012-12-24 11:15,0.926,0.631
2012-12-24 11:30,0.928,0.628
2012-12-24 13:15,0.929,0.627
2012-12-24 13:30,0.929,0.629
2012-12-24 13:45,0.930,0.623
2012-12-24 14:00,0.931,0.623
2012-12-24 14:15,0.931,0.623
2012-12-24 14:30,0.932,0.620
2012-12-24 14:45,0.930,0.620
2012-12-24 15:00,0.933,0.619
2012-12-25 09:45,0.932,0.605
2012-12-25 10:00,0.930,0.618
2012-12-25 10:15,0.930,0.623
2012-12-25 10:30,0.929,0.629
2012-12-25 10:45,0.928,0.646
2012-12-25 11:00,0.928,0.643
2012-12-25 11:15,0.927,0.657
2012-12-25 11:30,0.918,0.680
2012-12-25 13:15,0.917,0.681
2012-12-25 13:30,0.917,0.681
2012-12-25 13:45,0.914,0.681
2012-12-25 14:00,0.915,0.681
2012-12-25 14:15,0.918,0.675
2012-12-25 14:30,0.918,0.681
2012-12-25 14:45,0.917,0.677
2012-12-25 15:00,0.915,0.679
2012-12-26 09:45,0.912,0.679
2012-12-26 10:00,0.912,0.673
2012-12-26 10:15,0.914,0.673
2012-12-26 10:30,0.914,0.675
2012-12-26 10:45,0.915,0.673
2012-12-26 11:00,0.915,0.675
2012-12-26 11:15,0.916,0.671
2012-12-26 11:30,0.917,0.669
2012-12-26 13:15,0.918,0.672
2012-12-26 13:30,0.918,0.671
2012-12-26 13:45,0.918,0.673
2012-12-26 14:00,0.918,0.676
2012-12-26 14:15,0.917,0.677
2012-12-26 14:30,0.917,0.676
2012-12-26 14:45,0.917,0.678
2012-12-26 15:00,0.918,0.676
2012-12-27 09:45,0.915,0.696
2012-12-27 10:00,0.923,0.672
2012-12-27 10:15,0.923,0.675
2012-12-27 10:30,0.922,0.680
2012-12-27 10:45,0.923,0.676
2012-12-27 11:00,0.923,0.678
2012-12-27 11:15,0.921,0.681
2012-12-27 11:30,0.923,0.681
2012-12-27 13:15,0.923,0.677
2012-12-27 13:30,0.924,0.678
2012-12-27 13:45,0.925,0.676
2012-12-27 14:00,0.925,0.677
2012-12-27 14:15,0.926,0.669
2012-12-27 14:30,0.928,0.667
2012-12-27 14:45,0.928,0.664
2012-12-27 15:00,0.928,0.660
2012-12-28 09:45,0.926,0.663
2012-12-28 10:00,0.933,0.663
2012-12-28 10:15,0.933,0.660
2012-12-28 10:30,0.932,0.657
2012-12-28 10:45,0.932,0.660
2012-12-28 11:00,0.929,0.666
2012-12-28 11:15,0.930,0.665
2012-12-28 11:30,0.929,0.668
2012-12-28 13:15,0.928,0.675
2012-12-28 13:30,0.930,0.681
2012-12-28 13:45,0.926,0.686
2012-12-28 14:00,0.931,0.680
2012-12-28 14:15,0.930,0.683
2012-12-28 14:30,0.932,0.678
2012-12-28 14:45,0.928,0.688
2012-12-28 15:00,0.926,0.694
2012-12-31 09:45,0.929,0.689
2012-12-31 10:00,0.930,0.693
2012-12-31 10:15,0.929,0.665
2012-12-31 10:30,0.931,0.674
2012-12-31 10:45,0.932,0.673
2012-12-31 11:00,0.933,0.670
2012-12-31 11:15,0.930,0.682
2012-12-31 11:30,0.931,0.685
2012-12-31 13:15,0.931,0.687
2012-12-31 13:30,0.930,0.689
2012-12-31 13:45,0.931,0.688
2012-12-31 14:00,0.934,0.681
2012-12-31 14:15,0.935,0.688
2012-12-31 14:30,0.933,0.693
2012-12-31 14:45,0.933,0.689
2012-12-31 15:00,0.934,0.686
2013-01-04 09:45,0.937,0.671
2013-01-04 10:00,0.937,0.678
2013-01-04 10:15,0.942,0.671
2013-01-04 10:30,0.939,0.670
2013-01-04 10:45,0.943,0.662
2013-01-04 11:00,0.943,0.663
2013-01-04 11:15,0.944,0.651
2013-01-04 11:30,0.944,0.657
2013-01-04 13:15,0.944,0.667
2013-01-04 13:30,0.944,0.666
2013-01-04 13:45,0.943,0.666
2013-01-04 14:00,0.942,0.669
2013-01-04 14:15,0.941,0.672
2013-01-04 14:30,0.942,0.674
2013-01-04 14:45,0.943,0.667
2013-01-04 15:00,0.943,0.660
2013-01-07 09:45,,0.644
2013-01-07 10:00,,0.638
2013-01-07 10:15,,0.644
2013-01-07 10:30,,0.648
2013-01-07 10:45,,0.662
2013-01-07 11:00,,0.656
2013-01-07 11:15,,0.654
2013-01-07 11:30,,0.658
2013-01-07 13:15,,0.656
2013-01-07 13:30,,0.651
2013-01-07 13:45,,0.653
2013-01-07 14:00,,0.657
2013-01-07 14:15,,0.653
2013-01-07 14:30,,0.657
2013-01-07 14:45,,0.657
2013-01-07 15:00,,0.656
2013-01-08 09:45,,0.654
2013-01-08 10:00,,0.641
2013-01-08 10:15,,0.640
2013-01-08 10:30,,0.643
2013-01-08 10:45,0.901,0.647
2013-01-08 11:00,0.901,0.652
2013-01-08 11:15,0.901,0.653
2013-01-08 11:30,0.901,0.660
2013-01-08 13:15,0.901,0.657
2013-01-08 13:30,0.901,0.659
2013-01-08 13:45,0.901,0.658
2013-01-08 14:00,0.901,0.656
2013-01-08 14:15,0.901,0.655
2013-01-08 14:30,0.901,0.652
2013-01-08 14:45,0.901,0.652
2013-01-08 15:00,0.901,0.655
2013-01-09 09:45,0.901,0.656
2013-01-09 10:00,0.898,0.656
2013-01-09 10:15,0.898,0.658
2013-01-09 10:30,0.897,0.657
2013-01-09 10:45,0.895,0.663
2013-01-09 11:00,0.894,0.669
2013-01-09 11:15,0.893,0.680
2013-01-09 11:30,0.894,0.675
2013-01-09 13:15,0.893,0.675
2013-01-09 13:30,0.894,0.677
2013-01-09 13:45,0.894,0.681
2013-01-09 14:00,0.895,0.679
2013-01-09 14:15,0.897,0.664
2013-01-09 14:30,0.899,0.665
2013-01-09 14:45,0.899,0.665
2013-01-09 15:00,0.899,0.671
2013-01-10 09:45,0.895,0.671
2013-01-10 10:00,0.896,0.671
2013-01-10 10:15,0.894,0.684
2013-01-10 10:30,0.894,0.692
2013-01-10 10:45,0.896,0.684
2013-01-10 11:00,0.895,0.683
2013-01-10 11:15,0.896,0.685
2013-01-10 11:30,0.896,0.685
2013-01-10 13:15,0.896,0.684
2013-01-10 13:30,0.896,0.687
2013-01-10 13:45,0.896,0.684
2013-01-10 14:00,0.896,0.678
2013-01-10 14:15,0.895,0.680
2013-01-10 14:30,0.894,0.674
2013-01-10 14:45,0.896,0.677
2013-01-10 15:00,0.895,0.681
2013-01-11 09:45,0.897,0.679
2013-01-11 10:00,0.898,0.677
2013-01-11 10:15,0.899,0.673
2013-01-11 10:30,0.899,0.672
2013-01-11 10:45,0.900,0.672
2013-01-11 11:00,0.901,0.671
2013-01-11 11:15,0.901,0.668
2013-01-11 11:30,0.903,0.670
2013-01-11 13:15,0.903,0.666
2013-01-11 13:30,0.903,0.663
2013-01-11 13:45,0.903,0.658
2013-01-11 14:00,0.907,0.652
2013-01-11 14:15,0.906,0.654
2013-01-11 14:30,0.906,0.642
2013-01-11 14:45,0.905,0.644
2013-01-11 15:00,0.906,0.650
2013-01-14 09:45,0.904,0.648
2013-01-14 10:00,0.904,0.645
2013-01-14 10:15,0.904,0.651
2013-01-14 10:30,0.903,0.651
2013-01-14 10:45,0.900,0.653
2013-01-14 11:00,0.900,0.668
2013-01-14 11:15,0.901,0.680
2013-01-14 11:30,0.898,0.694
2013-01-14 13:15,0.894,0.702
2013-01-14 13:30,0.892,0.709
2013-01-14 13:45,0.894,0.709
2013-01-14 14:00,0.894,0.707
2013-01-14 14:15,0.895,0.709
2013-01-14 14:30,0.896,0.712
2013-01-14 14:45,0.896,0.715
2013-01-14 15:00,0.896,0.715
2013-01-15 09:45,0.899,0.708
2013-01-15 10:00,0.900,0.705
2013-01-15 10:15,0.900,0.703
2013-01-15 10:30,0.901,0.702
2013-01-15 10:45,0.903,0.696
2013-01-15 11:00,0.903,0.701
2013-01-15 11:15,0.901,0.705
2013-01-15 11:30,0.901,0.704
2013-01-15 13:15,0.902,0.699
2013-01-15 13:30,0.903,0.703
2013-01-15 13:45,0.903,0.704
2013-01-15 14:00,0.903,0.706
2013-01-15 14:15,0.904,0.714
2013-01-15 14:30,0.904,0.713
2013-01-15 14:45,0.904,0.712
2013-01-15 15:00,0.906,0.706
2013-01-16 09:45,0.909,0.699
2013-01-16 10:00,0.917,0.695
2013-01-16 10:15,0.917,0.699
2013-01-16 10:30,0.916,0.701
2013-01-16 10:45,0.917,0.705
2013-01-16 11:00,0.920,0.700
2013-01-16 11:15,0.923,0.699
2013-01-16 11:30,0.921,0.697
2013-01-16 13:15,0.923,0.697
2013-01-16 13:30,0.914,0.677
2013-01-16 13:45,0.916,0.687
2013-01-16 14:00,0.919,0.688
2013-01-16 14:15,0.920,0.693
2013-01-16 14:30,0.920,0.694
2013-01-16 14:45,0.919,0.696
2013-01-16 15:00,0.919,0.696
2013-01-17 09:45,0.922,0.681
2013-01-17 10:00,0.921,0.689
2013-01-17 10:15,0.919,0.682
2013-01-17 10:30,0.919,0.683
2013-01-17 10:45,0.920,0.679
2013-01-17 11:00,0.919,0.685
2013-01-17 11:15,0.919,0.684
2013-01-17 11:30,0.918,0.681
2013-01-17 13:15,0.919,0.679
2013-01-17 13:30,0.918,0.678
2013-01-17 13:45,0.919,0.685
2013-01-17 14:00,0.919,0.686
2013-01-17 14:15,0.918,0.690
2013-01-17 14:30,0.918,0.684
2013-01-17 14:45,0.918,0.685
2013-01-17 15:00,0.920,0.685
2013-01-18 09:45,0.918,0.694
2013-01-18 10:00,0.919,0.695
2013-01-18 10:15,0.920,0.691
2013-01-18 10:30,0.919,0.691
2013-01-18 10:45,0.921,0.690
2013-01-18 11:00,0.922,0.687
2013-01-18 11:15,0.922,0.693
2013-01-18 11:30,0.923,0.694
2013-01-18 13:15,0.922,0.701
2013-01-18 13:30,0.923,0.711
2013-01-18 13:45,0.922,0.708
2013-01-18 14:00,0.922,0.710
2013-01-18 14:15,0.922,0.703
2013-01-18 14:30,0.926,0.703
2013-01-18 14:45,0.927,0.705
2013-01-18 15:00,0.926,0.703
2013-01-21 09:45,0.926,0.699
2013-01-21 10:00,0.930,0.705
2013-01-21 10:15,0.932,0.702
2013-01-21 10:30,0.933,0.700
2013-01-21 10:45,0.933,0.701
2013-01-21 11:00,0.932,0.706
2013-01-21 11:15,0.931,0.707
2013-01-21 11:30,0.931,0.702
2013-01-21 13:15,0.931,0.703
2013-01-21 13:30,0.933,0.701
2013-01-21 13:45,0.934,0.699
2013-01-21 14:00,0.935,0.702
2013-01-21 14:15,0.933,0.703
2013-01-21 14:30,0.935,0.703
2013-01-21 14:45,0.936,0.701
2013-01-21 15:00,0.937,0.703
2013-01-22 09:45,0.935,0.695
2013-01-22 10:00,0.936,0.689
2013-01-22 10:15,0.936,0.691
2013-01-22 10:30,0.937,0.695
2013-01-22 10:45,0.937,0.695
2013-01-22 11:00,0.936,0.694
2013-01-22 11:15,0.937,0.696
2013-01-22 11:30,0.934,0.699
2013-01-22 13:15,0.934,0.693
2013-01-22 13:30,0.933,0.690
2013-01-22 13:45,0.933,0.697
2013-01-22 14:00,0.930,0.691
2013-01-22 14:15,0.930,0.689
2013-01-22 14:30,0.930,0.686
2013-01-22 14:45,0.931,0.688
2013-01-22 15:00,0.934,0.687
2013-01-23 09:45,0.934,0.685
2013-01-23 10:00,0.932,0.686
2013-01-23 10:15,0.934,0.688
2013-01-23 10:30,0.933,0.689
2013-01-23 10:45,0.933,0.688
2013-01-23 11:00,0.933,0.686
2013-01-23 11:15,0.933,0.686
2013-01-23 11:30,0.933,0.684
2013-01-23 13:15,0.933,0.679
2013-01-23 13:30,0.932,0.682
2013-01-23 13:45,0.931,0.681
2013-01-23 14:00,0.932,0.681
2013-01-23 14:15,0.932,0.681
2013-01-23 14:30,0.932,0.688
2013-01-23 14:45,0.931,0.688
2013-01-23 15:00,0.933,0.692
2013-01-24 09:45,0.932,0.693
2013-01-24 10:00,0.933,0.692
2013-01-24 10:15,0.928,0.720
2013-01-24 10:30,0.927,0.720
2013-01-24 10:45,0.929,0.723
2013-01-24 11:00,0.929,0.712
2013-01-24 11:15,0.926,0.703
2013-01-24 11:30,0.927,0.691
2013-01-24 13:15,0.928,0.693
2013-01-24 13:30,0.927,0.692
2013-01-24 13:45,0.927,0.696
2013-01-24 14:00,0.925,0.689
2013-01-24 14:15,0.923,0.688
2013-01-24 14:30,0.920,0.682
2013-01-24 14:45,0.924,0.691
2013-01-24 15:00,0.926,0.685
2013-01-25 09:45,0.923,0.681
2013-01-25 10:00,0.922,0.678
2013-01-25 10:15,0.922,0.677
2013-01-25 10:30,0.922,0.679
2013-01-25 10:45,0.922,0.683
2013-01-25 11:00,0.921,0.680
2013-01-25 11:15,0.921,0.680
2013-01-25 11:30,0.920,0.679
2013-01-25 13:15,0.923,0.678
2013-01-25 13:30,0.922,0.679
2013-01-25 13:45,0.921,0.679
2013-01-25 14:00,0.921,0.678
2013-01-25 14:15,0.923,0.675
2013-01-25 14:30,0.923,0.672
2013-01-25 14:45,0.923,0.674
2013-01-25 15:00,0.924,0.672
2013-01-28 09:45,0.925,0.681
2013-01-28 10:00,0.923,0.694
2013-01-28 10:15,0.924,0.689
2013-01-28 10:30,0.925,0.688
2013-01-28 10:45,0.924,0.694
2013-01-28 11:00,0.926,0.691
2013-01-28 11:15,0.924,0.694
2013-01-28 11:30,0.926,0.695
2013-01-28 13:15,0.925,0.696
2013-01-28 13:30,0.927,0.697
2013-01-28 13:45,0.927,0.695
2013-01-28 14:00,0.928,0.695
2013-01-28 14:15,0.928,0.694
2013-01-28 14:30,0.929,0.696
2013-01-28 14:45,0.930,0.701
2013-01-28 15:00,0.932,0.700
2013-01-29 09:45,0.936,0.701
2013-01-29 10:00,0.937,0.700
2013-01-29 10:15,0.938,0.700
2013-01-29 10:30,0.937,0.699
2013-01-29 10:45,0.938,0.701
2013-01-29 11:00,0.937,0.699
2013-01-29 11:15,0.938,0.700
2013-01-29 11:30,0.938,0.700
2013-01-29 13:15,0.938,0.702
2013-01-29 13:30,0.936,0.702
2013-01-29 13:45,0.935,0.698
2013-01-29 14:00,0.937,0.700
2013-01-29 14:15,0.938,0.701
2013-01-29 14:30,0.939,0.703
2013-01-29 14:45,0.938,0.702
2013-01-29 15:00,0.941,0.701
2013-01-30 09:45,0.944,0.703
2013-01-30 10:00,0.944,0.700
2013-01-30 10:15,0.944,0.697
2013-01-30 10:30,0.946,0.699
2013-01-30 10:45,0.945,0.700
2013-01-30 11:00,0.945,0.698
2013-01-30 11:15,0.946,0.697
2013-01-30 11:30,0.946,0.697
2013-01-30 13:15,0.946,0.699
2013-01-30 13:30,0.947,0.699
2013-01-30 13:45,0.946,0.699
2013-01-30 14:00,0.947,0.700
2013-01-30 14:15,0.946,0.706
2013-01-30 14:30,0.946,0.705
2013-01-30 14:45,0.946,0.704
2013-01-30 15:00,0.947,0.706
2013-01-31 09:45,0.950,0.707
2013-01-31 10:00,0.950,0.698
2013-01-31 10:15,0.948,0.700
2013-01-31 10:30,0.947,0.699
2013-01-31 10:45,0.946,0.701
2013-01-31 11:00,0.947,0.702
2013-01-31 11:15,0.948,0.703
2013-01-31 11:30,0.947,0.701
2013-01-31 13:15,0.947,0.701
2013-01-31 13:30,0.946,0.700
2013-01-31 13:45,0.946,0.701
2013-01-31 14:00,0.943,0.700
2013-01-31 14:15,0.942,0.703
2013-01-31 14:30,0.943,0.703
2013-01-31 14:45,0.942,0.702
2013-01-31 15:00,0.944,0.701
2013-02-01 09:45,0.944,0.696
2013-02-01 10:00,0.944,0.698
2013-02-01 10:15,0.944,0.702
2013-02-01 10:30,0.946,0.707
2013-02-01 10:45,0.944,0.700
2013-02-01 11:00,0.942,0.700
2013-02-01 11:15,0.945,0.703
2013-02-01 11:30,0.945,0.704
2013-02-01 13:15,0.947,0.705
2013-02-01 13:30,0.946,0.704
2013-02-01 13:45,0.947,0.705
2013-02-01 14:00,0.946,0.704
2013-02-01 14:15,0.950,0.705
2013-02-01 14:30,0.950,0.704
2013-02-01 14:45,0.949,0.712
2013-02-01 15:00,0.951,0.713
2013-02-04 09:45,0.951,0.715
2013-02-04 10:00,0.951,0.711
2013-02-04 10:15,0.952,0.708
2013-02-04 10:30,0.952,0.704
2013-02-04 10:45,0.954,0.700
2013-02-04 11:00,0.953,0.702
2013-02-04 11:15,0.955,0.707
2013-02-04 11:30,0.957,0.706
2013-02-04 13:15,0.956,0.703
2013-02-04 13:30,0.957,0.703
2013-02-04 13:45,0.957,0.703
2013-02-04 14:00,0.956,0.704
2013-02-04 14:15,0.957,0.705
2013-02-04 14:30,0.956,0.704
2013-02-04 14:45,0.956,0.704
2013-02-04 15:00,0.955,0.702
2013-02-05 09:45,0.959,0.698
2013-02-05 10:00,0.958,0.697
2013-02-05 10:15,0.960,0.697
2013-02-05 10:30,0.959,0.696
2013-02-05 10:45,0.958,0.699
2013-02-05 11:00,0.959,0.698
2013-02-05 11:15,0.958,0.705
2013-02-05 11:30,0.958,0.716
2013-02-05 13:15,0.954,0.730
2013-02-05 13:30,0.955,0.730
2013-02-05 13:45,0.955,0.725
2013-02-05 14:00,0.955,0.723
2013-02-05 14:15,0.956,0.725
2013-02-05 14:30,0.958,0.725
2013-02-05 14:45,0.958,0.722
2013-02-05 15:00,0.958,0.727
2013-02-06 09:45,0.957,0.726
2013-02-06 10:00,0.958,0.726
2013-02-06 10:15,0.958,0.726
2013-02-06 10:30,0.957,0.726
2013-02-06 10:45,0.957,0.726
2013-02-06 11:00,0.957,0.730
2013-02-06 11:15,0.957,0.728
2013-02-06 11:30,0.958,0.726
2013-02-06 13:15,0.957,0.727
2013-02-06 13:30,0.958,0.728
2013-02-06 13:45,0.956,0.730
2013-02-06 14:00,0.955,0.730
2013-02-06 14:15,0.955,0.736
2013-02-06 14:30,0.952,0.743
2013-02-06 14:45,0.951,0.738
2013-02-06 15:00,0.950,0.737
2013-02-07 09:45,0.946,0.735
2013-02-07 10:00,0.944,0.730
2013-02-07 10:15,0.948,0.732
2013-02-07 10:30,0.951,0.734
2013-02-07 10:45,0.951,0.729
2013-02-07 11:00,0.952,0.729
2013-02-07 11:15,0.951,0.729
2013-02-07 11:30,0.950,0.724
2013-02-07 13:15,0.949,0.726
2013-02-07 13:30,0.948,0.731
2013-02-07 13:45,0.950,0.729
2013-02-07 14:00,0.951,0.731
2013-02-07 14:15,0.952,0.731
2013-02-07 14:30,0.952,0.736
2013-02-07 14:45,0.952,0.736
2013-02-07 15:00,0.952,0.734
2013-02-08 09:45,0.951,0.754
2013-02-08 10:00,0.944,0.759
2013-02-08 10:15,0.945,0.758
2013-02-08 10:30,0.943,0.756
2013-02-08 10:45,0.944,0.760
2013-02-08 11:00,0.944,0.761
2013-02-08 11:15,0.945,0.762
2013-02-08 11:30,0.944,0.761
2013-02-08 13:15,0.945,0.768
2013-02-08 13:30,0.945,0.773
2013-02-08 13:45,0.941,0.783
2013-02-08 14:00,0.940,0.789
2013-02-08 14:15,0.940,0.779
2013-02-08 14:30,0.940,0.782
2013-02-08 14:45,0.941,0.775
2013-02-08 15:00,0.942,0.770
2013-02-18 09:45,0.939,0.776
2013-02-18 10:00,0.938,0.768
2013-02-18 10:15,0.937,0.770
2013-02-18 10:30,0.938,0.772
2013-02-18 10:45,0.936,0.769
2013-02-18 11:00,0.933,0.764
2013-02-18 11:15,0.935,0.769
2013-02-18 11:30,0.934,0.768
2013-02-18 13:15,0.934,0.765
2013-02-18 13:30,0.933,0.764
2013-02-18 13:45,0.933,0.763
2013-02-18 14:00,0.933,0.762
2013-02-18 14:15,0.932,0.763
2013-02-18 14:30,0.931,0.761
2013-02-18 14:45,0.932,0.761
2013-02-18 15:00,0.936,0.759
2013-02-19 09:45,0.933,0.754
2013-02-19 10:00,0.934,0.743
2013-02-19 10:15,0.934,0.743
2013-02-19 10:30,0.934,0.741
2013-02-19 10:45,0.932,0.729
2013-02-19 11:00,0.932,0.735
2013-02-19 11:15,0.932,0.731
2013-02-19 11:30,0.933,0.738
2013-02-19 13:15,0.933,0.730
2013-02-19 13:30,0.934,0.733
2013-02-19 13:45,0.934,0.736
2013-02-19 14:00,0.934,0.734
2013-02-19 14:15,0.933,0.732
2013-02-19 14:30,0.934,0.724
2013-02-19 14:45,0.933,0.723
2013-02-19 15:00,0.934,0.723
2013-02-20 09:45,0.933,0.717
2013-02-20 10:00,0.934,0.723
2013-02-20 10:15,0.935,0.722
2013-02-20 10:30,0.934,0.718
2013-02-20 10:45,0.933,0.719
2013-02-20 11:00,0.933,0.726
2013-02-20 11:15,0.933,0.729
2013-02-20 11:30,0.931,0.726
2013-02-20 13:15,0.931,0.727
2013-02-20 13:30,0.932,0.723
2013-02-20 13:45,0.933,0.724
2013-02-20 14:00,0.934,0.723
2013-02-20 14:15,0.934,0.728
2013-02-20 14:30,0.934,0.729
2013-02-20 14:45,0.935,0.730
2013-02-20 15:00,0.936,0.730
2013-02-21 09:45,0.932,0.714
